animal_type,complaint_type,date_received,suburb
dog,Noise,October 2013,Balgal Beach
dog,Enclosure,October 2013,Black River
dog,Enclosure,October 2013,Black River
dog,Enclosure,October 2013,Black River
dog,Enclosure,October 2013,Black River
dog,Enclosure,October 2013,Black River
dog,Enclosure,October 2013,Black River
dog,Enclosure,October 2013,Black River
dog,Private Impound,October 2013,Black River
dog,Private Impound,October 2013,Black River
dog,Private Impound,October 2013,Black River
dog,Aggressive Animal,October 2013,Bluewater
dog,Attack,October 2013,Bluewater
dog,Enclosure,October 2013,Bluewater
dog,Aggressive Animal,October 2013,Bluewater Park
dog,Noise,October 2013,Bluewater Park
dog,Enclosure,October 2013,Bohle Plains
dog,Noise,October 2013,Bohle Plains
dog,Noise,October 2013,Bohle Plains
dog,Aggressive Animal,October 2013,Jensen
dog,Enclosure,October 2013,Jensen
dog,Enclosure,October 2013,Jensen
dog,Enclosure,October 2013,Mount Louisa
dog,Enclosure,October 2013,Mount Louisa
dog,Enclosure,October 2013,Mount Louisa
dog,Enclosure,October 2013,Mount Louisa
dog,Noise,October 2013,Mount Louisa
dog,Noise,October 2013,Mount Louisa
dog,Private Impound,October 2013,Mount Louisa
dog,Private Impound,October 2013,Mount Louisa
dog,Aggressive Animal,October 2013,Rangewood
dog,Private Impound,October 2013,Rangewood
dog,Private Impound,October 2013,Shaw
dog,Attack,October 2013,Yabulu
dog,Attack,October 2013,Alligator Creek
dog,Enclosure,October 2013,Alligator Creek
dog,Private Impound,October 2013,Alligator Creek
dog,Noise,October 2013,Cluden
dog,Private Impound,October 2013,Cluden
dog,Enclosure,October 2013,Cungulla
dog,Enclosure,October 2013,Cungulla
dog,Attack,October 2013,Idalia
dog,Enclosure,October 2013,Idalia
dog,Attack,October 2013,Nome
dog,Attack,October 2013,Nome
dog,Enclosure,October 2013,Nome
dog,Enclosure,October 2013,Nome
dog,Enclosure,October 2013,Nome
dog,Enclosure,October 2013,Nome
dog,Aggressive Animal,October 2013,Railway Estate
dog,Aggressive Animal,October 2013,Railway Estate
dog,Enclosure,October 2013,Railway Estate
cat,Private Impound,October 2013,Railway Estate
dog,Private Impound,October 2013,Railway Estate
dog,Private Impound,October 2013,Railway Estate
dog,Private Impound,October 2013,Railway Estate
dog,Private Impound,October 2013,Railway Estate
dog,Private Impound,October 2013,Railway Estate
dog,Enclosure,October 2013,Stuart
dog,Aggressive Animal,October 2013,Wulguru
dog,Attack,October 2013,Wulguru
dog,Attack,October 2013,Wulguru
dog,Enclosure,October 2013,Wulguru
dog,Enclosure,October 2013,Wulguru
dog,Enclosure,October 2013,Wulguru
dog,Noise,October 2013,Wulguru
cat,Private Impound,October 2013,Wulguru
dog,Private Impound,October 2013,Wulguru
dog,Private Impound,October 2013,Wulguru
dog,Aggressive Animal,October 2013,Burdell
dog,Aggressive Animal,October 2013,Burdell
dog,Noise,October 2013,Burdell
dog,Noise,October 2013,Burdell
dog,Noise,October 2013,Burdell
dog,Noise,October 2013,Burdell
dog,Noise,October 2013,Burdell
dog,Noise,October 2013,Burdell
dog,Noise,October 2013,Burdell
dog,Private Impound,October 2013,Burdell
dog,Private Impound,October 2013,Burdell
dog,Wandering,October 2013,Burdell
dog,Wandering,October 2013,Burdell
dog,Wandering,October 2013,Burdell
dog,Aggressive Animal,October 2013,Bushland Beach
dog,Aggressive Animal,October 2013,Bushland Beach
dog,Enclosure,October 2013,Bushland Beach
dog,Enclosure,October 2013,Bushland Beach
dog,Noise,October 2013,Bushland Beach
cat,Private Impound,October 2013,Bushland Beach
dog,Private Impound,October 2013,Bushland Beach
dog,Private Impound,October 2013,Bushland Beach
dog,Private Impound,October 2013,Bushland Beach
dog,Wandering,October 2013,Bushland Beach
dog,Aggressive Animal,October 2013,Deeragun
dog,Aggressive Animal,October 2013,Deeragun
dog,Aggressive Animal,October 2013,Deeragun
dog,Enclosure,October 2013,Deeragun
dog,Noise,October 2013,Deeragun
dog,Noise,October 2013,Deeragun
dog,Private Impound,October 2013,Deeragun
dog,Private Impound,October 2013,Deeragun
dog,Attack,October 2013,Mount Low
dog,Attack,October 2013,Mount Low
dog,Enclosure,October 2013,Mount Low
dog,Noise,October 2013,Mount Low
dog,Noise,October 2013,Mount Low
dog,Private Impound,October 2013,Mount Low
dog,Private Impound,October 2013,Mount Low
dog,Private Impound,October 2013,Mount Low
dog,Private Impound,October 2013,Belgian Gardens
dog,Private Impound,October 2013,Belgian Gardens
dog,Aggressive Animal,October 2013,Garbutt
dog,Noise,October 2013,Garbutt
dog,Noise,October 2013,Garbutt
dog,Enclosure,October 2013,Horseshoe Bay
dog,Enclosure,October 2013,Horseshoe Bay
dog,Enclosure,October 2013,Horseshoe Bay
dog,Aggressive Animal,October 2013,Nelly Bay
dog,Attack,October 2013,Nelly Bay
dog,Aggressive Animal,October 2013,North Ward
dog,Private Impound,October 2013,North Ward
cat,Wandering,October 2013,North Ward
cat,Wandering,October 2013,North Ward
dog,Attack,October 2013,Rowes Bay
dog,Noise,October 2013,Rowes Bay
cat,Wandering,October 2013,Rowes Bay
dog,Attack,October 2013,South Townsville
dog,Attack,October 2013,South Townsville
cat,Private Impound,October 2013,South Townsville
dog,Private Impound,October 2013,South Townsville
dog,Wandering,October 2013,South Townsville
dog,Aggressive Animal,October 2013,Townsville City
dog,Wandering,October 2013,Bohle Plains
dog,Attack,October 2013,Condon
dog,Enclosure,October 2013,Condon
dog,Enclosure,October 2013,Condon
dog,Enclosure,October 2013,Condon
cat,Private Impound,October 2013,Condon
cat,Private Impound,October 2013,Condon
dog,Private Impound,October 2013,Condon
dog,Private Impound,October 2013,Condon
dog,Wandering,October 2013,Condon
dog,Wandering,October 2013,Condon
dog,Wandering,October 2013,Condon
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Aggressive Animal,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Attack,October 2013,Kelso
dog,Enclosure,October 2013,Kelso
dog,Enclosure,October 2013,Kelso
dog,Enclosure,October 2013,Kelso
dog,Enclosure,October 2013,Kelso
dog,Enclosure,October 2013,Kelso
dog,Enclosure,October 2013,Kelso
dog,Noise,October 2013,Kelso
dog,Noise,October 2013,Kelso
dog,Noise,October 2013,Kelso
cat,Private Impound,October 2013,Kelso
cat,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Private Impound,October 2013,Kelso
dog,Wandering,October 2013,Kelso
dog,Wandering,October 2013,Kelso
dog,Wandering,October 2013,Kelso
dog,Aggressive Animal,October 2013,Rasmussen
dog,Attack,October 2013,Rasmussen
dog,Attack,October 2013,Rasmussen
dog,Attack,October 2013,Rasmussen
dog,Enclosure,October 2013,Rasmussen
dog,Enclosure,October 2013,Rasmussen
dog,Enclosure,October 2013,Rasmussen
dog,Enclosure,October 2013,Rasmussen
dog,Enclosure,October 2013,Rasmussen
dog,Enclosure,October 2013,Rasmussen
dog,Enclosure,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Rasmussen
dog,Private Impound,October 2013,Cranbrook
dog,Aggressive Animal,October 2013,Kirwan
dog,Aggressive Animal,October 2013,Kirwan
dog,Attack,October 2013,Kirwan
dog,Enclosure,October 2013,Kirwan
dog,Enclosure,October 2013,Kirwan
dog,Enclosure,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Private Impound,October 2013,Kirwan
dog,Private Impound,October 2013,Kirwan
dog,Private Impound,October 2013,Kirwan
dog,Private Impound,October 2013,Kirwan
cat,Wandering,October 2013,Kirwan
dog,Aggressive Animal,October 2013,Mount Louisa
dog,Enclosure,October 2013,Mount Louisa
dog,Noise,October 2013,Mount Louisa
dog,Private Impound,October 2013,Mount Louisa
dog,Noise,October 2013,Thuringowa Central
dog,Noise,October 2013,Thuringowa Central
cat,Private Impound,October 2013,Thuringowa Central
dog,Private Impound,October 2013,Thuringowa Central
dog,Private Impound,October 2013,Thuringowa Central
dog,Private Impound,October 2013,Thuringowa Central
dog,Private Impound,October 2013,Thuringowa Central
dog,Private Impound,October 2013,Thuringowa Central
dog,Wandering,October 2013,Thuringowa Central
dog,Aggressive Animal,October 2013,Annandale
dog,Enclosure,October 2013,Annandale
cat,Private Impound,October 2013,Annandale
cat,Private Impound,October 2013,Annandale
dog,Private Impound,October 2013,Annandale
cat,Wandering,October 2013,Annandale
cat,Wandering,October 2013,Annandale
dog,Attack,October 2013,Condon
dog,Attack,October 2013,Condon
dog,Attack,October 2013,Condon
dog,Noise,October 2013,Condon
dog,Private Impound,October 2013,Condon
dog,Enclosure,October 2013,Douglas
dog,Noise,October 2013,Douglas
dog,Noise,October 2013,Douglas
dog,Noise,October 2013,Douglas
cat,Private Impound,October 2013,Douglas
cat,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Private Impound,October 2013,Douglas
dog,Wandering,October 2013,Thuringowa Central
dog,Aggressive Animal,October 2013,Cranbrook
dog,Aggressive Animal,October 2013,Cranbrook
dog,Attack,October 2013,Cranbrook
dog,Noise,October 2013,Cranbrook
dog,Private Impound,October 2013,Cranbrook
dog,Private Impound,October 2013,Cranbrook
dog,Private Impound,October 2013,Cranbrook
dog,Wandering,October 2013,Cranbrook
dog,Aggressive Animal,October 2013,Heatley
dog,Aggressive Animal,October 2013,Heatley
dog,Enclosure,October 2013,Heatley
dog,Enclosure,October 2013,Heatley
dog,Private Impound,October 2013,Heatley
dog,Aggressive Animal,October 2013,Kirwan
dog,Attack,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
dog,Noise,October 2013,Kirwan
cat,Private Impound,October 2013,Kirwan
cat,Private Impound,October 2013,Kirwan
cat,Private Impound,October 2013,Kirwan
dog,Private Impound,October 2013,Kirwan
dog,Private Impound,October 2013,Kirwan
dog,Private Impound,October 2013,Kirwan
dog,Enclosure,October 2013,Mount Louisa
dog,Aggressive Animal,October 2013,Aitkenvale
dog,Aggressive Animal,October 2013,Aitkenvale
dog,Aggressive Animal,October 2013,Aitkenvale
dog,Attack,October 2013,Aitkenvale
dog,Attack,October 2013,Aitkenvale
dog,Enclosure,October 2013,Aitkenvale
dog,Enclosure,October 2013,Aitkenvale
dog,Enclosure,October 2013,Aitkenvale
dog,Enclosure,October 2013,Aitkenvale
dog,Enclosure,October 2013,Aitkenvale
dog,Noise,October 2013,Aitkenvale
dog,Noise,October 2013,Aitkenvale
dog,Noise,October 2013,Aitkenvale
cat,Private Impound,October 2013,Aitkenvale
cat,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Private Impound,October 2013,Aitkenvale
dog,Wandering,October 2013,Aitkenvale
dog,Wandering,October 2013,Aitkenvale
dog,Wandering,October 2013,Aitkenvale
dog,Private Impound,October 2013,Currajong
dog,Private Impound,October 2013,Currajong
cat,Wandering,October 2013,Currajong
dog,Attack,October 2013,Garbutt
dog,Noise,October 2013,Garbutt
cat,Private Impound,October 2013,Garbutt
cat,Private Impound,October 2013,Garbutt
cat,Private Impound,October 2013,Garbutt
cat,Private Impound,October 2013,Garbutt
cat,Private Impound,October 2013,Garbutt
cat,Private Impound,October 2013,Garbutt
dog,Enclosure,October 2013,Gulliver
dog,Enclosure,October 2013,Gulliver
dog,Enclosure,October 2013,Gulliver
dog,Noise,October 2013,Gulliver
dog,Noise,October 2013,Gulliver
dog,Noise,October 2013,Gulliver
cat,Private Impound,October 2013,Gulliver
dog,Aggressive Animal,October 2013,Mount Louisa
dog,Aggressive Animal,October 2013,Mount Louisa
dog,Attack,October 2013,Mount Louisa
dog,Attack,October 2013,Mount Louisa
dog,Attack,October 2013,Mount Louisa
dog,Enclosure,October 2013,Mount Louisa
dog,Noise,October 2013,Mount Louisa
dog,Private Impound,October 2013,Mount Louisa
dog,Enclosure,October 2013,Mundingburra
dog,Noise,October 2013,Mundingburra
dog,Noise,October 2013,Mundingburra
dog,Private Impound,October 2013,Mundingburra
dog,Wandering,October 2013,Mundingburra
dog,Aggressive Animal,October 2013,Vincent
dog,Aggressive Animal,October 2013,Vincent
dog,Enclosure,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Noise,October 2013,Vincent
dog,Private Impound,October 2013,Vincent
dog,Private Impound,October 2013,Vincent
dog,Noise,October 2013,Currajong
dog,Private Impound,October 2013,Currajong
dog,Aggressive Animal,October 2013,Hermit Park
dog,Noise,October 2013,Hermit Park
cat,Private Impound,October 2013,Hermit Park
dog,Private Impound,October 2013,Hermit Park
dog,Private Impound,October 2013,Hermit Park
dog,Private Impound,October 2013,Hermit Park
dog,Wandering,October 2013,Hermit Park
dog,Enclosure,October 2013,Hyde Park
dog,Noise,October 2013,Hyde Park
cat,Private Impound,October 2013,Hyde Park
dog,Private Impound,October 2013,Hyde Park
dog,Enclosure,October 2013,Mundingburra
dog,Noise,October 2013,Mundingburra
dog,Private Impound,October 2013,Mysterton
dog,Private Impound,October 2013,Pimlico
cat,Private Impound,October 2013,Railway Estate
dog,Private Impound,October 2013,Railway Estate
dog,Private Impound,October 2013,Rosslea
dog,Private Impound,October 2013,Rosslea
dog,Aggressive Animal,October 2013,West End
dog,Noise,October 2013,West End
dog,Noise,October 2013,West End
dog,Private Impound,October 2013,West End
dog,Private Impound,October 2013,Beach Holm
dog,Private Impound,October 2013,Burdell
dog,Aggressive Animal,October 2013,Unallocated
dog,Aggressive Animal,October 2013,Unallocated
dog,Aggressive Animal,October 2013,Unallocated
dog,Aggressive Animal,October 2013,Unallocated
cat,Private Impound,October 2013,Unallocated
cat,Private Impound,October 2013,Unallocated
dog,Private Impound,October 2013,Unallocated
dog,Private Impound,October 2013,Unallocated
dog,Private Impound,October 2013,Unallocated
dog,Private Impound,October 2013,Unallocated
dog,Private Impound,October 2013,Unallocated
dog,Private Impound,October 2013,Unallocated
cat,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
dog,Wandering,October 2013,Unallocated
